내용링크,제목,작가,별점,줄거리,태그,관심,이용가,몇화,이미지링크
/webtoon/list?titleId=602922,송곳 1~3부,최규석,9.96,"'어쨌든 나는 세상 모든 곳에서 누군가의 걸림돌이었다.'
세상에 대한 날카로운 시선.
<대한민국 원주민>, <습지생태보고서>, <울기엔 좀 애매한>의 최규석 작가가 선보이는 웹툰 신작.",#드라마#드라마&영화 원작웹툰#완결드라마,159134,12세 이용가,총 59화,https://image-comic.pstatic.net/webtoon/602922/thumbnail/thumbnail_IMAG21_3774353369472250470.jpg
/webtoon/list?titleId=502673,파라다이스,황미나,9.70,"순정만화의 전설 황미나. 그녀의 SF 명작 <파라다이스>

90년대를 대표하는 추억의 만화를 웹툰으로!",#판타지#완결무료#완결판타지,27437,12세 이용가,총 127화,https://image-comic.pstatic.net/webtoon/502673/thumbnail/thumbnail_IMAG21_3702856534186146150.jpg
/webtoon/list?titleId=316914,혈액형에 관한 간단한 고찰,박동선,9.89,"섬세하고 자유분방한, 우유부단 하면서 분석력 있는

서로 다른 혈액형들 사이에서 벌어지는 좌충우돌 유쾌한 에피소드.",#일상#완결무료#완결일상,291035,전체연령가,총 226화,https://image-comic.pstatic.net/webtoon/316914/thumbnail/thumbnail_IMAG21_4049077343999964727.jpg
/webtoon/list?titleId=616238,사이드킥,신의철,9.93,"슈퍼히어로의 조수 '사이드킥'
진정한 영웅으로 성장해 나가는 그들의 스펙타클 액션 판타지!",#판타지#완결판타지,117284,15세 이용가,총 51화,https://image-comic.pstatic.net/webtoon/616238/thumbnail/thumbnail_IMAG21_4063151999090243637.jpg
/webtoon/list?titleId=613076,퇴마전쟁,한(恨),9.84,"100년의 봉인에서 깨어난 마왕,

마왕을 다시 봉인하기 위해 뭉친 퇴마사들의 악전고투!",#액션#완결무료#완결액션,78744,12세 이용가,총 53화,https://image-comic.pstatic.net/webtoon/613076/thumbnail/thumbnail_IMAG21_7089008007289594466.jpg
/webtoon/list?titleId=644117,2015 우주특집 단편,네이버웹툰 작가,9.54,"광활한 우주를 배경으로 펼쳐지는 무한한 상상력
네이버 웹툰 작가들이 선보이는 스페이스 오페라",#판타지#완결무료#완결판타지,40495,전체연령가,총 14화,https://image-comic.pstatic.net/webtoon/644117/thumbnail/thumbnail_IMAG21_3616497579517687095.jpg
/webtoon/list?titleId=471283,모두에게 완자가,완자,9.71,"아무도 눈치보지 않고 사랑할 수 있는 그날이 오기를!

사랑하며 살아가는 그녀들의 일상이야기 <모두에게, 완자가>",#일상#완결무료#완결일상,129766,12세 이용가,총 271화,https://image-comic.pstatic.net/webtoon/471283/thumbnail/thumbnail_IMAG21_3630571131576345912.jpg
/webtoon/list?titleId=643549,피아노,재아 / 김재한,9.96,"아직도 서로가 불편하고 서툰 남매가 
진정한 가족으로 거듭나기 위해 겪는 성장통을 그린 이야기. 
본 컨텐츠는 중앙입양원과 YLAB/김재한 작가님이 함께 하는 브랜드웹툰입니다.",#드라마#완결무료#완결드라마,57018,전체연령가,총 8화,https://image-comic.pstatic.net/webtoon/643549/thumbnail/thumbnail_IMAG21_3990862407998713956.jpg
/webtoon/list?titleId=632330,빙의,후렛샤 / 김홍태,9.97,"귀신을 믿지 않는 퇴마사
그리고 귀신을 보는 소녀",#스릴러#완결스릴러,107007,15세 이용가,총 28화,https://image-comic.pstatic.net/webtoon/632330/thumbnail/thumbnail_IMAG21_3833747699134641713.jpg
/webtoon/list?titleId=643548,낢 따라 해봐요,서나래,9.81,"낢이 전해주는 스마트한 학교생활과 백수탈출성공기!
과연 낢은 백수생활에서 벗어나 꿈꾸는 직업을 찾고 엄마의 잔소리에서 벗어날 수 있을까?
본 컨텐츠는<낢이야기>의 서나래 작가가 전하는 세종사이버대학교의 브랜드 웹툰입니다.",#일상#완결무료#완결일상,14069,전체연령가,총 8화,https://image-comic.pstatic.net/webtoon/643548/thumbnail/thumbnail_IMAG21_3760568603236394340.jpg
/webtoon/list?titleId=557674,미선 임파서블,이수민,9.92,"최고의 비밀요원 임미선!

그녀에게 주어진 황당한 임무. '평범한 교사'가 될 것!

이제 그녀만의 학생지도가 시작된다.",#드라마#완결드라마,166991,12세 이용가,총 89화,https://image-comic.pstatic.net/webtoon/557674/thumbnail/thumbnail_IMAG21_4049129017573781858.jpg
/webtoon/list?titleId=563784,뱀파이어,오세형,9.95,"'공존'
''그들'은 처음부터 우리와 다른 꿈을 꾸고 있었다.'
제어 할 수 없는 뱀파이어를 둘러싼 액션 드라마",#판타지#완결판타지,67184,15세 이용가,총 71화,https://image-comic.pstatic.net/webtoon/563784/thumbnail/thumbnail_IMAG21_3486974912213823841.jpg
/webtoon/list?titleId=537990,싸귀2 : 퇴마록,임인스,9.69,영혼들과 대화하는 소년 소녀의 두번째 이야기!,#판타지#완결무료#완결판타지,246520,12세 이용가,총 76화,https://image-comic.pstatic.net/webtoon/537990/thumbnail/thumbnail_IMAG21_7005685886523488308.jpg
/webtoon/list?titleId=607486,미결,꼬마비,9.87,"꼬마비 작가의 죽음 3부작 마지막 3부.
등장인물 및 배경, 단체명이 실제와 아무런 관계가 없는
만화가 '1208'의 이야기.",#드라마#완결드라마,27069,12세 이용가,총 53화,https://image-comic.pstatic.net/webtoon/607486/thumbnail/thumbnail_IMAG21_3616778839712610105.jpg
/webtoon/list?titleId=579416,리즌,이익수,9.79,"믿는 자들과 믿지 않는 자들의
생존을 위한 처절한 몸부림.",#스릴러#완결스릴러,70055,15세 이용가,총 71화,https://image-comic.pstatic.net/webtoon/579416/thumbnail/thumbnail_IMAG21_4121696603866412899.jpg
/webtoon/list?titleId=640168,아직도 못 맞춰 보았나! 블쓰헤드샷!,이현민,9.94,"질풍기획 대위기~?! 밀덕 FPS 광고주가 내주는 예측불허의 미션!

FPS 초보 질풍기획의 FPS 정복기!

본 컨텐츠는 질풍기획의 이현민 작가가 전하는 피망의 블랙스쿼드 브랜드 웹툰입니다.",#개그#완결무료#완결개그,4847,전체연령가,총 8화,https://image-comic.pstatic.net/webtoon/640168/thumbnail/thumbnail_IMAG21_7076955147921208163.jpg
/webtoon/list?titleId=521533,SM 플레이어,랑또,9.92,"만화 주인공이 만화 주인공인 만화라고?
<야! 오이>, <요리대마왕>, <악당의 사연> 랑또 작가의 신작이라고?
이 만화 대체 뭐지?",#개그#완결개그,156204,12세 이용가,총 109화,https://image-comic.pstatic.net/webtoon/521533/thumbnail/thumbnail_IMAG21_3703478844815258165.jpg
/webtoon/list?titleId=639006,응급로맨스,묘니,9.82,"어느 날 갑자기 길에 쓰러진 그녀, 심폐소생술로 시작되는 그들의 운명적인 만남!

서로 다른 남녀의 시각에서 바라 본 메디컬 로맨스 웹툰, '응급로맨스'

본 웹툰은 보건복지부와 묘니 작가님과 함께 하는 응급의료 홍보 웹툰입니다.",#로맨스#완결무료#완결로맨스,35916,전체연령가,총 8화,https://image-comic.pstatic.net/webtoon/639006/thumbnail/thumbnail_IMAG21_4049409186010904165.jpg
/webtoon/list?titleId=623591,스타일ON 시즌2,"POGO, 추혜연",9.91,"이 회사..뭔가 수상하다...대체 무슨일이?!!

보통회사라고 하기에는 너무나도 이상한 이곳에서 벌어지는 기묘한 이야기!!

더욱 강력해진 스토리로 돌아온 스타일ON 시즌2 (부제 : 뱀파이어 오피스)

본 웹툰은 추혜연작가님과 함께하는 스타일온미의 브랜드 웹툰 입니다.",#판타지#완결무료#완결판타지,47570,전체연령가,총 24화,https://image-comic.pstatic.net/webtoon/623591/thumbnail/thumbnail_IMAG21_3834872499526775141.jpg
/webtoon/list?titleId=622647,출격! 반보트,TGM / 린다,9.91,"거치형 로봇특공대 반보트! 

우리의 반보트는 괴수들의 공격을 막을 수 있을 것인가.",#판타지#완결무료#완결판타지,21617,전체연령가,총 30화,https://image-comic.pstatic.net/webtoon/622647/thumbnail/thumbnail_IMAG21_3688556264426727010.jpg
/webtoon/list?titleId=636350,Hi! High!,주이 / 박수연,8.44,"김수현과 박신혜가 만났다!

천재 건축가와 실수투성이 면세점 직원이 그려내는 좌충우돌 러브 스토리!

본 컨텐츠는 주이, 박수연 작가가 함께 전하는 롯데면세점 브랜드 웹툰입니다.",#로맨스#완결무료#완결로맨스,23155,전체연령가,총 12화,https://image-comic.pstatic.net/webtoon/636350/thumbnail/thumbnail_IMAG21_7004004957404870196.jpg
/webtoon/list?titleId=608258,아프니까 병원이다,고리타,9.89,"환자의 입장에서 그리는 병원에서의 일상

가끔은 슬프고, 또 가끔은 가슴뭉클한 진짜 병원 생활기",#일상#완결무료#완결일상,55489,전체연령가,총 95화,https://image-comic.pstatic.net/webtoon/608258/thumbnail/thumbnail_IMAG21_4135490158343958627.jpg
/webtoon/list?titleId=613933,운빨로맨스,김달님,9.96,"점 보는 여자 점보늬

그녀의 운빨을 위한 로맨스가 시작된다",#로맨스#드라마&영화 원작웹툰#완결로맨스,85939,전체연령가,총 41화,https://image-comic.pstatic.net/webtoon/613933/thumbnail/thumbnail_IMAG21_4051330037220205410.jpg
/webtoon/list?titleId=616883,미쳐 날뛰는 생활툰,Song,9.79,"만화가가 되고 싶었던 나날
가볍게 그려본 생활툰 하나에 격동하는 주변의 이야기",#일상#완결일상,35728,12세 이용가,총 36화,https://image-comic.pstatic.net/webtoon/616883/thumbnail/thumbnail_IMAG21_3702914590044336944.jpg
/webtoon/list?titleId=635187,2014 루키 단편선,네이버웹툰 작가,9.90,"전설적인 작가 이현세, 이두호가 직접 프로듀싱한
신인 작가 단편선 네번째 시즌!",#드라마#완결무료#완결드라마,17662,전체연령가,총 10화,https://image-comic.pstatic.net/webtoon/635187/thumbnail/thumbnail_IMAG21_3762254128003507504.jpg
/webtoon/list?titleId=609477,소년들은 무엇을 하고 있을까,컷부,9.42,소년들 사이에서 벌어지는 다양한 이야기를 다룹니다.,#개그#완결개그,222538,전체연령가,총 125화,https://image-comic.pstatic.net/webtoon/609477/thumbnail/thumbnail_IMAG21_7005409913433241700.jpg
/webtoon/list?titleId=628461,상처공감 다이어리 시즌2,네온비 / 캐러멜,9.95,"일상에서 흔히 겪는 마음의 상처를 소재로 한 직장인 동화씨와 동화패밀리의 좌충우돌이야기!
본 컨텐츠는 캐러멜, 네온비 작가가 전하는 동화약품 후시딘의 브랜드 웹툰입니다.",#일상#완결무료#완결일상,13376,전체연령가,총 15화,https://image-comic.pstatic.net/webtoon/628461/thumbnail/thumbnail_IMAG21_7220222616843728439.jpg
/webtoon/list?titleId=604146,모디파이,임달영 / 이수현,8.61,"최고가 될 수 있는가!
 
스피드의 모든 것을 건 R.C 레이서들의
 
국내 최초 본격 R.C 웹툰!",#드라마,57544,15세 이용가,총 44화,https://image-comic.pstatic.net/webtoon/604146/thumbnail/thumbnail_IMAG21_3760559776203092021.jpg
/webtoon/list?titleId=505715,꽃가족,이상신 / 국중록,9.92,"츄리닝의 이상신/국중록이 다시 뭉쳤다.
얼굴에서 후광이 비치는 우월한 외모! 그들의 모든 것을 파헤친다!",#개그#완결개그,341285,전체연령가,총 207화,https://image-comic.pstatic.net/webtoon/505715/thumbnail/thumbnail_IMAG21_3847824934725497145.jpg
/webtoon/list?titleId=511444,버프소녀 오오라,김규삼,9.91,"'정글고', '쌉니다 천리마마트' Q3작가의 스마트툰 신작!
버프가 필요한 당신을 위하여.",#개그#완결개그,123115,12세 이용가,총 100화,https://image-comic.pstatic.net/webtoon/511444/thumbnail/thumbnail_IMAG21_7293970357788095588.JPEG
/webtoon/list?titleId=631780,"2014 네이버 웹툰, 왓 이프?",네이버웹툰 작가,9.69,"네이버 웹툰 10주년 기념!
여름특집 리메이크 단편선.",#일상#완결무료#완결일상,75240,전체연령가,총 43화,https://image-comic.pstatic.net/webtoon/631780/thumbnail/thumbnail_IMAG21_3978987673932085045.jpg
/webtoon/list?titleId=627127,아직도 안 깔아 보았나!? 넵스토어!,이현민,9.94,"다양한 혜택에도 불구하고 아무도 모른다는 네이버 앱스토어!

질풍기획은 과연 넵스토어를 살려낼 수 있을 것인가?

본 컨텐츠는 질풍기획의 이현민 작가가 전하는 네이버 앱스토어의 브랜드 웹툰입니다.",#개그#완결무료#완결개그,8685,전체연령가,총 16화,https://image-comic.pstatic.net/webtoon/627127/thumbnail/thumbnail_IMAG21_4121693481324326964.jpg
/webtoon/list?titleId=626904,시타를 위하여,하가,9.97,"운명이 바뀌게 되는 한 소녀와, 그녀를 구하고 싶었던 한 남자의 이야기.
2013 대학만화 최강자전 8강 진출작",#드라마#최강자전#2013 최강자전#완결드라마,103222,12세 이용가,총 14화,https://image-comic.pstatic.net/webtoon/626904/thumbnail/thumbnail_IMAG21_7378645728290681654.JPEG
/webtoon/list?titleId=325631,시간의 섬,이아,9.80,"신비한 섬, 각기 다른 14명의 인물들이 들려주는 따뜻한 이야기",#판타지,54467,12세 이용가,총 152화,https://image-comic.pstatic.net/webtoon/325631/thumbnail/thumbnail_IMAG21_3617287917944529205.jpg
/webtoon/list?titleId=551647,킥,강냉이,7.76,"태권도 쌩초보 홍석준의 무모한 태권도 수련.

<폭풍의 전학생> 강냉이 작가의 신작 웹툰.",#액션#격투기#완결무료#완결액션,82781,12세 이용가,총 74화,https://image-comic.pstatic.net/webtoon/551647/thumbnail/thumbnail_IMAG21_7005120741928821047.jpg
/webtoon/list?titleId=620642,보세왕,기안84,9.70,"패션왕 기안84가 돌아왔다!

기안84와 보세왕 박태준의 실제 휴먼스토리

본 컨텐츠는 기안84 작가와 함께하는 아보키의 브랜드 웹툰입니다.",#드라마#완결무료#완결드라마,40833,전체연령가,총 10화,https://image-comic.pstatic.net/webtoon/620642/thumbnail/thumbnail_IMAG21_7075774268942921783.jpg
/webtoon/list?titleId=409630,역전! 야매요리,정다정,9.83,"그녀가 했으니 당신도 할 수 있다!
실패가 두렵지 않은 발칙한 요리 도전기, 포토툰으로 만나다.",#개그#음식&요리#완결개그,630588,전체연령가,총 140화,https://image-comic.pstatic.net/webtoon/409630/thumbnail/thumbnail_IMAG21_3617628775152562227.jpg
/webtoon/list?titleId=537991,사랑의 외계인,김이랑,9.95,"농촌을 무대로 펼쳐지는 기묘한 모험담. 삼수와 이이는 지구를 지킬 수 있을 것인가!
'그런지' 김이랑 작가의 신작 판타지 <사랑의 외계인>",#드라마#완결드라마,49529,12세 이용가,총 63화,https://image-comic.pstatic.net/webtoon/537991/thumbnail/thumbnail_IMAG21_3690481299655583331.jpg
/webtoon/list?titleId=629131,곽백수의 신 트라우馬,곽백수,9.94,본 컨텐츠는 곽백수 작가가 전하는 렛츠런파크(Letsrun Park) 홍보 만화로서 한국마사회의 브랜드웹툰입니다.,#개그#완결무료#완결개그,7656,전체연령가,총 8화,https://image-comic.pstatic.net/webtoon/629131/thumbnail/thumbnail_IMAG21_3486176671771878707.jpg
/webtoon/list?titleId=608259,레드카펫,임진국,9.91,연령확인필요,연령확인필요,연령확인필요,연령확인필요,연령확인필요,연령확인필요
/webtoon/list?titleId=624920,손발톱스타,강모림,9.66,본 컨텐츠는 강모림 작가가 전하는 손발톱무좀 치료 웹툰으로서 메나리니의 브랜드 웹툰입니다.,#일상#완결무료#완결일상,6197,전체연령가,총 11화,https://image-comic.pstatic.net/webtoon/624920/thumbnail/thumbnail_IMAG21_7378364463817569124.jpg
/webtoon/list?titleId=627662,붙였다 뗐다! 야매 집밥요리,정다정,9.88,"야매토끼와 테팔 매직핸즈가 만났다!

가족과 함께하는 훈훈한 집밥요리를 선보이는 야매토끼!

본 웹툰은 정다정 작가와 함께하는 테팔 매직핸즈의 브랜드 웹툰 입니다.",#드라마#완결무료#완결드라마,30538,전체연령가,총 8화,https://image-comic.pstatic.net/webtoon/627662/thumbnail/thumbnail_IMAG21_3833744597309470561.jpg
